node_id,honest_trades,cheated_trades,packet_drops,active_steps,bft_responses,drop_rate,norm_drop_rate,is_honest
veh_2300,0,0,0,1,0,0.0,0.0,1
veh_2301,0,0,0,1,0,0.0,0.0,0
veh_2302,0,0,0,1,0,0.0,0.0,1
veh_2303,0,0,0,1,0,0.0,0.0,0
veh_2304,0,0,0,1,0,0.0,0.0,1
veh_2305,0,0,0,1,0,0.0,0.0,1
veh_2306,0,0,0,1,0,0.0,0.0,1
veh_2307,0,0,0,1,0,0.0,0.0,0
veh_2308,0,0,0,1,0,0.0,0.0,1
veh_2309,0,0,0,1,0,0.0,0.0,1
veh_2310,0,0,0,1,0,0.0,0.0,0
veh_2311,0,0,0,1,0,0.0,0.0,1
veh_2312,0,0,0,1,0,0.0,0.0,1
veh_2313,0,0,0,1,0,0.0,0.0,1
veh_2314,0,0,0,1,0,0.0,0.0,0
veh_2315,0,0,0,1,0,0.0,0.0,1
veh_2316,0,0,0,1,0,0.0,0.0,1
veh_2317,0,0,0,1,0,0.0,0.0,1
veh_2318,0,0,0,1,0,0.0,0.0,1
veh_2319,0,0,0,1,0,0.0,0.0,1
veh_2320,0,0,0,1,0,0.0,0.0,1
veh_2321,0,0,0,1,0,0.0,0.0,1
veh_2322,0,0,0,1,0,0.0,0.0,1
veh_2323,0,0,0,1,0,0.0,0.0,1
veh_2324,0,0,0,1,0,0.0,0.0,1
veh_2325,0,0,0,1,0,0.0,0.0,1
veh_2326,0,0,0,1,0,0.0,0.0,1
veh_2327,0,0,0,1,0,0.0,0.0,1
veh_2328,0,0,0,1,0,0.0,0.0,0
veh_2329,0,0,0,1,0,0.0,0.0,1
veh_2330,0,0,0,1,0,0.0,0.0,1
veh_2331,0,0,0,1,0,0.0,0.0,1
veh_2332,0,0,0,1,0,0.0,0.0,1
veh_2333,0,0,0,1,0,0.0,0.0,1
veh_2334,0,0,0,1,0,0.0,0.0,1
veh_2335,0,0,0,1,0,0.0,0.0,1
veh_2336,0,0,0,1,0,0.0,0.0,1
veh_2337,0,0,0,1,0,0.0,0.0,1
veh_2338,0,0,0,1,0,0.0,0.0,1
veh_2339,0,0,0,1,0,0.0,0.0,0
veh_2340,0,0,0,1,0,0.0,0.0,1
veh_2341,0,0,0,1,0,0.0,0.0,1
veh_2342,0,0,0,1,0,0.0,0.0,1
veh_2343,0,0,0,1,0,0.0,0.0,1
veh_2344,0,0,0,1,0,0.0,0.0,1
veh_2345,0,0,0,1,0,0.0,0.0,1
veh_2346,0,0,0,1,0,0.0,0.0,1
veh_2347,0,0,0,1,0,0.0,0.0,1
veh_2348,0,0,0,1,0,0.0,0.0,1
veh_2349,0,0,0,1,0,0.0,0.0,1
veh_2350,0,0,0,1,0,0.0,0.0,1
veh_2351,0,0,0,1,0,0.0,0.0,0
veh_2352,0,0,0,1,0,0.0,0.0,1
veh_2353,0,0,0,1,0,0.0,0.0,0
veh_2354,0,0,0,1,0,0.0,0.0,1
veh_2355,0,0,0,1,0,0.0,0.0,1
veh_2356,0,0,0,1,0,0.0,0.0,1
veh_2357,0,0,0,1,0,0.0,0.0,0
veh_2358,0,0,0,1,0,0.0,0.0,1
veh_2359,0,0,0,1,0,0.0,0.0,1
veh_2360,0,0,0,1,0,0.0,0.0,0
veh_2361,0,0,0,1,0,0.0,0.0,1
veh_2362,0,0,0,1,0,0.0,0.0,1
veh_2363,0,0,0,1,0,0.0,0.0,1
veh_2364,0,0,0,1,0,0.0,0.0,1
veh_2365,0,0,0,1,0,0.0,0.0,1
veh_2366,0,0,0,1,0,0.0,0.0,1
veh_2367,0,0,0,1,0,0.0,0.0,0
veh_2368,0,0,0,1,0,0.0,0.0,0
veh_2369,0,0,0,1,0,0.0,0.0,0
veh_2370,0,0,0,1,0,0.0,0.0,1
veh_2371,0,0,0,1,0,0.0,0.0,0
veh_2372,0,0,0,1,0,0.0,0.0,1
veh_2373,0,0,0,1,0,0.0,0.0,0
veh_2374,0,0,0,1,0,0.0,0.0,0
veh_2375,0,0,0,1,0,0.0,0.0,1
veh_2376,0,0,0,1,0,0.0,0.0,1
veh_2377,0,0,0,1,0,0.0,0.0,1
veh_2378,0,0,0,1,0,0.0,0.0,1
veh_2379,0,0,0,1,0,0.0,0.0,1
veh_2380,0,0,0,1,0,0.0,0.0,1
veh_2381,0,0,0,1,0,0.0,0.0,1
veh_2382,0,0,0,1,0,0.0,0.0,0
veh_2383,0,0,0,1,0,0.0,0.0,1
veh_2384,0,0,0,1,0,0.0,0.0,1
veh_2385,0,0,0,1,0,0.0,0.0,1
veh_2386,0,0,0,1,0,0.0,0.0,1
veh_2387,0,0,0,1,0,0.0,0.0,0
veh_2388,0,0,0,1,0,0.0,0.0,0
veh_2389,0,0,0,1,0,0.0,0.0,1
veh_2390,0,0,0,1,0,0.0,0.0,0
veh_2391,0,0,0,1,0,0.0,0.0,1
veh_2392,0,0,0,1,0,0.0,0.0,0
veh_2393,0,0,0,1,0,0.0,0.0,0
veh_2394,0,0,0,1,0,0.0,0.0,1
veh_2395,0,0,0,1,0,0.0,0.0,1
veh_2396,0,0,0,1,0,0.0,0.0,1
veh_2397,0,0,0,1,0,0.0,0.0,1
veh_2398,0,0,0,1,0,0.0,0.0,0
veh_2399,0,0,0,1,0,0.0,0.0,0
veh_2400,0,0,0,1,0,0.0,0.0,1
veh_2401,0,0,0,1,0,0.0,0.0,1
veh_2402,0,0,0,1,0,0.0,0.0,1
veh_2403,0,0,0,1,0,0.0,0.0,1
veh_2404,0,0,0,1,0,0.0,0.0,1
veh_2405,0,0,0,1,0,0.0,0.0,0
veh_2406,0,0,0,1,0,0.0,0.0,1
veh_2407,0,0,0,1,0,0.0,0.0,1
veh_2408,0,0,0,1,0,0.0,0.0,1
veh_2409,0,0,0,1,0,0.0,0.0,1
veh_2410,0,0,0,1,0,0.0,0.0,0
veh_2411,0,0,0,1,0,0.0,0.0,1
veh_2412,0,0,0,1,0,0.0,0.0,0
veh_2413,0,0,0,1,0,0.0,0.0,1
veh_2414,0,0,0,1,0,0.0,0.0,1
veh_2415,0,0,0,1,0,0.0,0.0,1
veh_2416,0,0,0,1,0,0.0,0.0,1
veh_2417,0,0,0,1,0,0.0,0.0,1
veh_2418,0,0,0,1,0,0.0,0.0,1
veh_2419,0,0,0,1,0,0.0,0.0,0
veh_2420,0,0,0,1,0,0.0,0.0,0
veh_2421,0,0,0,1,0,0.0,0.0,1
veh_2422,0,0,0,1,0,0.0,0.0,1
veh_2423,0,0,0,1,0,0.0,0.0,1
veh_2424,0,0,0,1,0,0.0,0.0,0
veh_2425,0,0,0,1,0,0.0,0.0,1
veh_2426,0,0,0,1,0,0.0,0.0,1
veh_2427,0,0,0,1,0,0.0,0.0,1
veh_2428,0,0,0,1,0,0.0,0.0,1
veh_2429,0,0,0,1,0,0.0,0.0,1
veh_2430,0,0,0,1,0,0.0,0.0,1
veh_2431,0,0,0,1,0,0.0,0.0,1
veh_2432,0,0,0,1,0,0.0,0.0,1
veh_2433,0,0,0,1,0,0.0,0.0,0
veh_2434,0,0,0,1,0,0.0,0.0,1
veh_2435,0,0,0,1,0,0.0,0.0,1
veh_2436,0,0,0,1,0,0.0,0.0,1
veh_2437,0,0,0,1,0,0.0,0.0,1
veh_2438,0,0,0,1,0,0.0,0.0,1
veh_2439,0,0,0,1,0,0.0,0.0,1
veh_2440,0,0,0,1,0,0.0,0.0,1
veh_2441,0,0,0,1,0,0.0,0.0,1
veh_2442,0,0,0,1,0,0.0,0.0,1
veh_2443,0,0,0,1,0,0.0,0.0,1
veh_2444,0,0,0,1,0,0.0,0.0,0
veh_2445,0,0,0,1,0,0.0,0.0,1
veh_2446,0,0,0,1,0,0.0,0.0,1
veh_2447,0,0,0,1,0,0.0,0.0,0
veh_2448,0,0,0,1,0,0.0,0.0,0
veh_2449,0,0,0,1,0,0.0,0.0,1
veh_2450,0,0,0,1,0,0.0,0.0,1
veh_2451,0,0,0,1,0,0.0,0.0,1
veh_2452,0,0,0,1,0,0.0,0.0,1
veh_2453,0,0,0,1,0,0.0,0.0,1
veh_2454,0,0,0,1,0,0.0,0.0,1
veh_2455,0,0,0,1,0,0.0,0.0,1
veh_2456,0,0,0,1,0,0.0,0.0,1
veh_2457,0,0,0,1,0,0.0,0.0,1
veh_2458,0,0,0,1,0,0.0,0.0,1
veh_2459,0,0,0,1,0,0.0,0.0,1
veh_2460,0,0,0,1,0,0.0,0.0,1
veh_2461,0,0,0,1,0,0.0,0.0,1
veh_2462,0,0,0,1,0,0.0,0.0,1
veh_2463,0,0,0,1,0,0.0,0.0,1
veh_2464,0,0,0,1,0,0.0,0.0,1
veh_2465,0,0,0,1,0,0.0,0.0,1
veh_2466,0,0,0,1,0,0.0,0.0,1
veh_2467,0,0,0,1,0,0.0,0.0,0
veh_2468,0,0,0,1,0,0.0,0.0,1
veh_2469,0,0,0,1,0,0.0,0.0,0
veh_2470,0,0,0,1,0,0.0,0.0,1
veh_2471,0,0,0,1,0,0.0,0.0,0
veh_2472,0,0,0,1,0,0.0,0.0,1
veh_2473,0,0,0,1,0,0.0,0.0,1
veh_2474,0,0,0,1,0,0.0,0.0,1
veh_2475,0,0,0,1,0,0.0,0.0,1
veh_2476,0,0,0,1,0,0.0,0.0,1
veh_2477,0,0,0,1,0,0.0,0.0,1
veh_2478,0,0,0,1,0,0.0,0.0,1
veh_2479,0,0,0,1,0,0.0,0.0,1
veh_2480,0,0,0,1,0,0.0,0.0,1
veh_2481,0,0,0,1,0,0.0,0.0,1
veh_2482,0,0,0,1,0,0.0,0.0,0
veh_2483,0,0,0,1,0,0.0,0.0,1
veh_2484,0,0,0,1,0,0.0,0.0,1
veh_2485,0,0,0,1,0,0.0,0.0,1
veh_2486,0,0,0,1,0,0.0,0.0,1
veh_2487,0,0,0,1,0,0.0,0.0,1
veh_2488,0,0,0,1,0,0.0,0.0,1
veh_2489,0,0,0,1,0,0.0,0.0,1
veh_2490,0,0,0,1,0,0.0,0.0,1
veh_2491,0,0,0,1,0,0.0,0.0,1
veh_2492,0,0,0,1,0,0.0,0.0,1
veh_2493,0,0,0,1,0,0.0,0.0,0
veh_2494,0,0,0,1,0,0.0,0.0,0
veh_2495,0,0,0,1,0,0.0,0.0,1
veh_2496,0,0,0,1,0,0.0,0.0,1
veh_2497,0,0,0,1,0,0.0,0.0,1
veh_2498,0,0,0,1,0,0.0,0.0,1
veh_2499,0,0,0,1,0,0.0,0.0,1
veh_2500,0,0,0,1,0,0.0,0.0,1
veh_2501,0,0,0,1,0,0.0,0.0,1
veh_2502,0,0,0,1,0,0.0,0.0,1
veh_2503,0,0,0,1,0,0.0,0.0,1
veh_2504,0,0,0,1,0,0.0,0.0,1
veh_2505,0,0,0,1,0,0.0,0.0,1
veh_2506,0,0,0,1,0,0.0,0.0,1
veh_2507,0,0,0,1,0,0.0,0.0,1
veh_2508,0,0,0,1,0,0.0,0.0,0
veh_2509,0,0,0,1,0,0.0,0.0,0
veh_2510,0,0,0,1,0,0.0,0.0,1
veh_2511,0,0,0,1,0,0.0,0.0,1
veh_2512,0,0,0,1,0,0.0,0.0,0
veh_2513,0,0,0,1,0,0.0,0.0,1
veh_2514,0,0,0,1,0,0.0,0.0,1
veh_2515,0,0,0,1,0,0.0,0.0,1
veh_2516,0,0,0,1,0,0.0,0.0,0
veh_2517,0,0,0,1,0,0.0,0.0,1
veh_2518,0,0,0,1,0,0.0,0.0,1
veh_2519,0,0,0,1,0,0.0,0.0,0
veh_2520,0,0,0,1,0,0.0,0.0,1
veh_2521,0,0,0,1,0,0.0,0.0,1
veh_2522,0,0,0,1,0,0.0,0.0,1
veh_2523,0,0,0,1,0,0.0,0.0,1
veh_2524,0,0,0,1,0,0.0,0.0,1
veh_2525,0,0,0,1,0,0.0,0.0,1
veh_2526,0,0,0,1,0,0.0,0.0,1
veh_2527,0,0,0,1,0,0.0,0.0,1
veh_2528,0,0,0,1,0,0.0,0.0,1
veh_2529,0,0,0,1,0,0.0,0.0,0
veh_2530,0,0,0,1,0,0.0,0.0,1
veh_2531,0,0,0,1,0,0.0,0.0,1
veh_2532,0,0,0,1,0,0.0,0.0,1
veh_2533,0,0,0,1,0,0.0,0.0,1
veh_2534,0,0,0,1,0,0.0,0.0,1
veh_2535,0,0,0,1,0,0.0,0.0,1
veh_2536,0,0,0,1,0,0.0,0.0,0
veh_2537,0,0,0,1,0,0.0,0.0,0
veh_2538,0,0,0,1,0,0.0,0.0,0
veh_2539,0,0,0,1,0,0.0,0.0,1
veh_2540,0,0,0,1,0,0.0,0.0,1
veh_2541,0,0,0,1,0,0.0,0.0,1
veh_2542,0,0,0,1,0,0.0,0.0,1
veh_2543,0,0,0,1,0,0.0,0.0,1
veh_2544,0,0,0,1,0,0.0,0.0,1
veh_2545,0,0,0,1,0,0.0,0.0,1
veh_2546,0,0,0,1,0,0.0,0.0,1
veh_2547,0,0,0,1,0,0.0,0.0,0
veh_2548,0,0,0,1,0,0.0,0.0,1
veh_2549,0,0,0,1,0,0.0,0.0,1
veh_2550,0,0,0,1,0,0.0,0.0,1
veh_2551,0,0,0,1,0,0.0,0.0,1
veh_2552,0,0,0,1,0,0.0,0.0,1
veh_2553,0,0,0,1,0,0.0,0.0,1
veh_2554,0,0,0,1,0,0.0,0.0,1
veh_2555,0,0,0,1,0,0.0,0.0,0
veh_2556,0,0,0,1,0,0.0,0.0,1
veh_2557,0,0,0,1,0,0.0,0.0,1
veh_2558,0,0,0,1,0,0.0,0.0,1
veh_2559,0,0,0,1,0,0.0,0.0,1
veh_2560,0,0,0,1,0,0.0,0.0,1
veh_2561,0,0,0,1,0,0.0,0.0,1
veh_2562,0,0,0,1,0,0.0,0.0,1
veh_2563,0,0,0,1,0,0.0,0.0,1
veh_2564,0,0,0,1,0,0.0,0.0,1
veh_2565,0,0,0,1,0,0.0,0.0,0
veh_2566,0,0,0,1,0,0.0,0.0,1
veh_2567,0,0,0,1,0,0.0,0.0,1
veh_2568,0,0,0,1,0,0.0,0.0,1
veh_2569,0,0,0,1,0,0.0,0.0,1
veh_2570,0,0,0,1,0,0.0,0.0,1
veh_2571,0,0,0,1,0,0.0,0.0,1
veh_2572,0,0,0,1,0,0.0,0.0,1
veh_2573,0,0,0,1,0,0.0,0.0,0
veh_2574,0,0,0,1,0,0.0,0.0,1
veh_2575,0,0,0,1,0,0.0,0.0,0
veh_2576,0,0,0,1,0,0.0,0.0,1
veh_2577,0,0,0,1,0,0.0,0.0,1
veh_2578,0,0,0,1,0,0.0,0.0,0
veh_2579,0,0,0,1,0,0.0,0.0,1
veh_2580,0,0,0,1,0,0.0,0.0,1
veh_2581,0,0,0,1,0,0.0,0.0,1
veh_2582,0,0,0,1,0,0.0,0.0,1
veh_2583,0,0,0,1,0,0.0,0.0,1
veh_2584,0,0,0,1,0,0.0,0.0,1
veh_2585,0,0,0,1,0,0.0,0.0,1
veh_2586,0,0,0,1,0,0.0,0.0,0
veh_2587,0,0,0,1,0,0.0,0.0,1
veh_2588,0,0,0,1,0,0.0,0.0,1
veh_2589,0,0,0,1,0,0.0,0.0,1
veh_2590,0,0,0,1,0,0.0,0.0,1
veh_2591,0,0,0,1,0,0.0,0.0,1
veh_2592,0,0,0,1,0,0.0,0.0,0
veh_2593,0,0,0,1,0,0.0,0.0,1
veh_2594,0,0,0,1,0,0.0,0.0,1
veh_2595,0,0,0,1,0,0.0,0.0,1
veh_2596,0,0,0,1,0,0.0,0.0,1
veh_2597,0,0,0,1,0,0.0,0.0,1
veh_2598,0,0,0,1,0,0.0,0.0,1
veh_2599,0,0,0,1,0,0.0,0.0,1
veh_2600,0,0,0,1,0,0.0,0.0,1
veh_2601,0,0,0,1,0,0.0,0.0,1
veh_2602,0,0,0,1,0,0.0,0.0,0
veh_2603,0,0,0,1,0,0.0,0.0,0
veh_2604,0,0,0,1,0,0.0,0.0,1
veh_2605,0,0,0,1,0,0.0,0.0,1
veh_2606,0,0,0,1,0,0.0,0.0,0
veh_2607,0,0,0,1,0,0.0,0.0,1
veh_2608,0,0,0,1,0,0.0,0.0,1
veh_2609,0,0,0,1,0,0.0,0.0,1
veh_2610,0,0,0,1,0,0.0,0.0,1
veh_2611,0,0,0,1,0,0.0,0.0,1
veh_2612,0,0,0,1,0,0.0,0.0,1
veh_2613,0,0,0,1,0,0.0,0.0,1
veh_2614,0,0,0,1,0,0.0,0.0,1
veh_2615,0,0,0,1,0,0.0,0.0,1
veh_2616,0,0,0,1,0,0.0,0.0,1
veh_2617,0,0,0,1,0,0.0,0.0,1
veh_2618,0,0,0,1,0,0.0,0.0,0
veh_2619,0,0,0,1,0,0.0,0.0,1
veh_2620,0,0,0,1,0,0.0,0.0,1
veh_2621,0,0,0,1,0,0.0,0.0,1
veh_2622,0,0,0,1,0,0.0,0.0,0
veh_2623,0,0,0,1,0,0.0,0.0,1
veh_2624,0,0,0,1,0,0.0,0.0,1
veh_2625,0,0,0,1,0,0.0,0.0,0
veh_2626,0,0,0,1,0,0.0,0.0,1
veh_2627,0,0,0,1,0,0.0,0.0,1
veh_2628,0,0,0,1,0,0.0,0.0,1
veh_2629,0,0,0,1,0,0.0,0.0,1
veh_2630,0,0,0,1,0,0.0,0.0,0
veh_2631,0,0,0,1,0,0.0,0.0,1
veh_2632,0,0,0,1,0,0.0,0.0,1
veh_2633,0,0,0,1,0,0.0,0.0,1
veh_2634,0,0,0,1,0,0.0,0.0,0
veh_2635,0,0,0,1,0,0.0,0.0,1
veh_2636,0,0,0,1,0,0.0,0.0,1
veh_2637,0,0,0,1,0,0.0,0.0,0
veh_2638,0,0,0,1,0,0.0,0.0,1
veh_2639,0,0,0,1,0,0.0,0.0,1
veh_2640,0,0,0,1,0,0.0,0.0,0
veh_2641,0,0,0,1,0,0.0,0.0,1
veh_2642,0,0,0,1,0,0.0,0.0,1
veh_2643,0,0,0,1,0,0.0,0.0,1
veh_2644,0,0,0,1,0,0.0,0.0,0
veh_2645,0,0,0,1,0,0.0,0.0,1
veh_2646,0,0,0,1,0,0.0,0.0,1
veh_2647,0,0,0,1,0,0.0,0.0,1
veh_2648,0,0,0,1,0,0.0,0.0,1
veh_2649,0,0,0,1,0,0.0,0.0,1
veh_2650,0,0,0,1,0,0.0,0.0,1
veh_2651,0,0,0,1,0,0.0,0.0,1
veh_2652,0,0,0,1,0,0.0,0.0,1
veh_2653,0,0,0,1,0,0.0,0.0,0
veh_2654,0,0,0,1,0,0.0,0.0,1
veh_2655,0,0,0,1,0,0.0,0.0,1
veh_2656,0,0,0,1,0,0.0,0.0,0
veh_2657,0,0,0,1,0,0.0,0.0,1
veh_2658,0,0,0,1,0,0.0,0.0,1
veh_2659,0,0,0,1,0,0.0,0.0,0
veh_2660,0,0,0,1,0,0.0,0.0,1
veh_2661,0,0,0,1,0,0.0,0.0,1
veh_2662,0,0,0,1,0,0.0,0.0,1
veh_2663,0,0,0,1,0,0.0,0.0,1
veh_2664,0,0,0,1,0,0.0,0.0,1
veh_2665,0,0,0,1,0,0.0,0.0,1
veh_2666,0,0,0,1,0,0.0,0.0,1
veh_2667,0,0,0,1,0,0.0,0.0,1
veh_2668,0,0,0,1,0,0.0,0.0,1
veh_2669,0,0,0,1,0,0.0,0.0,1
veh_2670,0,0,0,1,0,0.0,0.0,1
veh_2671,0,0,0,1,0,0.0,0.0,1
veh_2672,0,0,0,1,0,0.0,0.0,0
veh_2673,0,0,0,1,0,0.0,0.0,1
veh_2674,0,0,0,1,0,0.0,0.0,1
veh_2675,0,0,0,1,0,0.0,0.0,1
veh_2676,0,0,0,1,0,0.0,0.0,0
veh_2677,0,0,0,1,0,0.0,0.0,1
veh_2678,0,0,0,1,0,0.0,0.0,1
veh_2679,0,0,0,1,0,0.0,0.0,1
veh_2680,0,0,0,1,0,0.0,0.0,1
veh_2681,0,0,0,1,0,0.0,0.0,1
veh_2682,0,0,0,1,0,0.0,0.0,1
veh_2683,0,0,0,1,0,0.0,0.0,1
veh_2684,0,0,0,1,0,0.0,0.0,1
veh_2685,0,0,0,1,0,0.0,0.0,0
veh_2686,0,0,0,1,0,0.0,0.0,1
veh_2687,0,0,0,1,0,0.0,0.0,1
veh_2688,0,0,0,1,0,0.0,0.0,1
veh_2689,0,0,0,1,0,0.0,0.0,0
veh_2690,0,0,0,1,0,0.0,0.0,1
veh_2691,0,0,0,1,0,0.0,0.0,0
veh_2692,0,0,0,1,0,0.0,0.0,0
veh_2693,0,0,0,1,0,0.0,0.0,1
veh_2694,0,0,0,1,0,0.0,0.0,1
veh_2695,0,0,0,1,0,0.0,0.0,1
veh_2696,0,0,0,1,0,0.0,0.0,1
veh_2697,0,0,0,1,0,0.0,0.0,0
veh_2698,0,0,0,1,0,0.0,0.0,1
veh_2699,0,0,0,1,0,0.0,0.0,1
veh_2700,0,0,0,1,0,0.0,0.0,1
veh_2701,0,0,0,1,0,0.0,0.0,1
veh_2702,0,0,0,1,0,0.0,0.0,1
veh_2703,0,0,0,1,0,0.0,0.0,1
veh_2704,0,0,0,1,0,0.0,0.0,1
veh_2705,0,0,0,1,0,0.0,0.0,1
veh_2706,0,0,0,1,0,0.0,0.0,1
veh_2707,0,0,0,1,0,0.0,0.0,1
veh_2708,0,0,0,1,0,0.0,0.0,1
veh_2709,0,0,0,1,0,0.0,0.0,1
veh_2710,0,0,0,1,0,0.0,0.0,1
veh_2711,0,0,0,1,0,0.0,0.0,1
veh_2712,0,0,0,1,0,0.0,0.0,1
veh_2713,0,0,0,1,0,0.0,0.0,0
veh_2714,0,0,0,1,0,0.0,0.0,1
veh_2715,0,0,0,1,0,0.0,0.0,1
veh_2716,0,0,0,1,0,0.0,0.0,1
veh_2717,0,0,0,1,0,0.0,0.0,1
veh_2718,0,0,0,1,0,0.0,0.0,1
veh_2719,0,0,0,1,0,0.0,0.0,0
veh_2720,0,0,0,1,0,0.0,0.0,1
veh_2721,0,0,0,1,0,0.0,0.0,1
veh_2722,0,0,0,1,0,0.0,0.0,1
veh_2723,0,0,0,1,0,0.0,0.0,1
veh_2724,0,0,0,1,0,0.0,0.0,1
veh_2725,0,0,0,1,0,0.0,0.0,1
veh_2726,0,0,0,1,0,0.0,0.0,1
veh_2727,0,0,0,1,0,0.0,0.0,0
veh_2728,0,0,0,1,0,0.0,0.0,1
veh_2729,0,0,0,1,0,0.0,0.0,1
veh_2730,0,0,0,1,0,0.0,0.0,0
veh_2731,0,0,0,1,0,0.0,0.0,1
veh_2732,0,0,0,1,0,0.0,0.0,1
veh_2733,0,0,0,1,0,0.0,0.0,1
veh_2734,0,0,0,1,0,0.0,0.0,0
veh_2735,0,0,0,1,0,0.0,0.0,1
veh_2736,0,0,0,1,0,0.0,0.0,1
veh_2737,0,0,0,1,0,0.0,0.0,0
veh_2738,0,0,0,1,0,0.0,0.0,1
veh_2739,0,0,0,1,0,0.0,0.0,1
veh_2740,0,0,0,1,0,0.0,0.0,1
veh_2741,0,0,0,1,0,0.0,0.0,1
veh_2742,0,0,0,1,0,0.0,0.0,1
veh_2743,0,0,0,1,0,0.0,0.0,0
veh_2744,0,0,0,1,0,0.0,0.0,1
veh_2745,0,0,0,1,0,0.0,0.0,1
veh_2746,0,0,0,1,0,0.0,0.0,0
veh_2747,0,0,0,1,0,0.0,0.0,1
veh_2748,0,0,0,1,0,0.0,0.0,1
veh_2749,0,0,0,1,0,0.0,0.0,1
veh_2750,0,0,0,1,0,0.0,0.0,1
veh_2751,0,0,0,1,0,0.0,0.0,0
veh_2752,0,0,0,1,0,0.0,0.0,1
veh_2753,0,0,0,1,0,0.0,0.0,0
veh_2754,0,0,0,1,0,0.0,0.0,1
veh_2755,0,0,0,1,0,0.0,0.0,0
veh_2756,0,0,0,1,0,0.0,0.0,1
veh_2757,0,0,0,1,0,0.0,0.0,1
veh_2758,0,0,0,1,0,0.0,0.0,1
veh_2759,0,0,0,1,0,0.0,0.0,1
veh_2760,0,0,0,1,0,0.0,0.0,1
veh_2761,0,0,0,1,0,0.0,0.0,1
veh_2762,0,0,0,1,0,0.0,0.0,1
veh_2763,0,0,0,1,0,0.0,0.0,1
veh_2764,0,0,0,1,0,0.0,0.0,1
veh_2765,0,0,0,1,0,0.0,0.0,1
veh_2766,0,0,0,1,0,0.0,0.0,0
veh_2767,0,0,0,1,0,0.0,0.0,1
veh_2768,0,0,0,1,0,0.0,0.0,1
veh_2769,0,0,0,1,0,0.0,0.0,0
veh_2770,0,0,0,1,0,0.0,0.0,1
veh_2771,0,0,0,1,0,0.0,0.0,1
veh_2772,0,0,0,1,0,0.0,0.0,1
veh_2773,0,0,0,1,0,0.0,0.0,1
veh_2774,0,0,0,1,0,0.0,0.0,0
veh_2775,0,0,0,1,0,0.0,0.0,1
veh_2776,0,0,0,1,0,0.0,0.0,1
veh_2777,0,0,0,1,0,0.0,0.0,1
veh_2778,0,0,0,1,0,0.0,0.0,1
veh_2779,0,0,0,1,0,0.0,0.0,1
veh_2780,0,0,0,1,0,0.0,0.0,1
veh_2781,0,0,0,1,0,0.0,0.0,1
veh_2782,0,0,0,1,0,0.0,0.0,1
veh_2783,0,0,0,1,0,0.0,0.0,1
veh_2784,0,0,0,1,0,0.0,0.0,1
veh_2785,0,0,0,1,0,0.0,0.0,1
veh_2786,0,0,0,1,0,0.0,0.0,1
veh_2787,0,0,0,1,0,0.0,0.0,1
veh_2788,0,0,0,1,0,0.0,0.0,1
veh_2789,0,0,0,1,0,0.0,0.0,1
veh_2790,0,0,0,1,0,0.0,0.0,1
veh_2791,0,0,0,1,0,0.0,0.0,1
veh_2792,0,0,0,1,0,0.0,0.0,1
veh_2793,0,0,0,1,0,0.0,0.0,0
veh_2794,0,0,0,1,0,0.0,0.0,1
veh_2795,0,0,0,1,0,0.0,0.0,1
veh_2796,0,0,0,1,0,0.0,0.0,1
veh_2797,0,0,0,1,0,0.0,0.0,1
veh_2798,0,0,0,1,0,0.0,0.0,1
veh_2799,0,0,0,1,0,0.0,0.0,1
veh_2800,0,0,0,1,0,0.0,0.0,1
veh_2801,0,0,0,1,0,0.0,0.0,1
veh_2802,0,0,0,1,0,0.0,0.0,1
veh_2803,0,0,0,1,0,0.0,0.0,1
veh_2804,0,0,0,1,0,0.0,0.0,1
veh_2805,0,0,0,1,0,0.0,0.0,1
veh_2806,0,0,0,1,0,0.0,0.0,0
veh_2807,0,0,0,1,0,0.0,0.0,0
veh_2808,0,0,0,1,0,0.0,0.0,1
veh_2809,0,0,0,1,0,0.0,0.0,1
veh_2810,0,0,0,1,0,0.0,0.0,1
veh_2811,0,0,0,1,0,0.0,0.0,1
veh_2812,0,0,0,1,0,0.0,0.0,1
veh_2813,0,0,0,1,0,0.0,0.0,1
veh_2814,0,0,0,1,0,0.0,0.0,1
veh_2815,0,0,0,1,0,0.0,0.0,1
veh_2816,0,0,0,1,0,0.0,0.0,1
veh_2817,0,0,0,1,0,0.0,0.0,0
veh_2818,0,0,0,1,0,0.0,0.0,1
veh_2819,0,0,0,1,0,0.0,0.0,1
veh_2820,0,0,0,1,0,0.0,0.0,0
veh_2821,0,0,0,1,0,0.0,0.0,1
veh_2822,0,0,0,1,0,0.0,0.0,1
veh_2823,0,0,0,1,0,0.0,0.0,1
veh_2824,0,0,0,1,0,0.0,0.0,1
veh_2825,0,0,0,1,0,0.0,0.0,1
veh_2826,0,0,0,1,0,0.0,0.0,1
veh_2827,0,0,0,1,0,0.0,0.0,1
veh_2828,0,0,0,1,0,0.0,0.0,1
veh_2829,0,0,0,1,0,0.0,0.0,0
veh_2830,0,0,0,1,0,0.0,0.0,1
veh_2831,0,0,0,1,0,0.0,0.0,1
veh_2832,0,0,0,1,0,0.0,0.0,0
veh_2833,0,0,0,1,0,0.0,0.0,1
veh_2834,0,0,0,1,0,0.0,0.0,1
veh_2835,0,0,0,1,0,0.0,0.0,0
